file,line,snippet,classification,reason,follow_up_action_id_or_blank
src/components/MyWork/mindmap/AIBlindSpotsDetector.tsx,307,() => handleAdd(spot),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/AICompetitiveLandscape.tsx,177,() => handleAdd(comp),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/AIDependencyDetector.tsx,281,() => handleApply(dep),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/AIProposalDiffModal.tsx,237,() => onApply(selectedAddIdx),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/AIWhatIfScenarios.tsx,237,"() => { onApplyScenario(scenario); toast.success(t('ideas.mindmap.addedMap', 'Added to map…",a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/AssignPersonModal.tsx,83,() => { onAssign(name); onClose(); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/BatchConvertModal.tsx,147,() => handleConvert('initiative'),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/MindmapCommandPalette.tsx,413,() => execute(cmd),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/MindmapInspector.tsx,329,() => onApplyTheme(theme.id),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/NodeCommentThread.tsx,280,() => handleDelete(c.id),b,"[intentional-non-command] Registry entry idea.node.mm_comments (ideaActionRegistry.ts ~L8447) explicitly documents: 'dodawanie/usuwanie komentarzy dzieje sie wewnatrz panelu, poza ta akcja' (add/delete comments happens inside the panel, outside this action). Deliberate, already-established exclusion.",
src/components/MyWork/mindmap/NodeDetailDrawer.tsx,571,() => handleRemoveTag(tag),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/NodeDetailDrawer.tsx,754,() => handleApplyAISuggestion(s),resolved,"[real-defect] handleApplyAISuggestion dispatches window.dispatchEvent(new CustomEvent('idea-workspace-insert', ...)) directly. This event IS the well-established runtime mechanism behind several registered idea.ai.* actions (e.g. AIWhatIfScenarios->onApplyScenario and AICompetitiveLandscape->onAddToMap, both documented in ideaActionRegistry.ts ~L8086/~L8258 as 'pushUndo() + idea-workspace-insert'), but this specific Node Detail Drawer 'apply AI suggestion' call site is its own separate implementation. The registry's own stated policy elsewhere ('osobna implementacja = osobne id, nawet gdy klasa trwalosci sie zgadza') means a distinct implementation needs its own id, not reuse of an existing one -- and none exists for this call site. Medium-high confidence, not a literal reused-mechanism duplicate.","idea.node.mm_apply_ai_suggestion (UI-only, honest Teresa decline: aiSuggestions is transient local drawer state)"
src/components/MyWork/mindmap/NodeDetailDrawer.tsx,975,"() => onConvertNode(nodeData.nodeId, 'initiative')",a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/NodeDetailDrawer.tsx,983,"() => onConvertNode(nodeData.nodeId, 'decision')",a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/SnapshotHistory.tsx,501,"() => saveLabel(snap.id, editLabel)",b,"[intentional-non-command] saveLabel renames a local snapshot's label in the History panel's own list (persisted via saveLocal(ideaId, ...) only when no backend) -- a minor, granular in-panel rename, same class as the documented 'editing happens inside the panel' precedent used elsewhere in this registry.",
src/components/MyWork/mindmap/SnapshotHistory.tsx,534,() => restore(snap),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/UnifiedNodeDetailDrawer.tsx,1211,() => handleRemoveTag(tag),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/UnifiedNodeDetailDrawer.tsx,1634,() => handleRemoveAttachment(att.id),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/UnifiedNodeDetailDrawer.tsx,1824,() => handleApplyAISuggestion(s),resolved,[real-defect] Same finding as NodeDetailDrawer.tsx:754 -- identical handleApplyAISuggestion body dispatching 'idea-workspace-insert' directly from UnifiedNodeDetailDrawer's own copy of the drawer.,"idea.node.mm_apply_ai_suggestion (shared id with NodeDetailDrawer.tsx:754 -- identical handler, mutually exclusive via mindmapDrawerUnified flag)"
src/components/MyWork/mindmap/floating-toolbar/ArtifactLinksPopover.tsx,72,() => onRemoveArtifact(link),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/floating-toolbar/QuickEditPopovers.tsx,138,"() => removeTag(tag)} className=""hover:text-c-danger"">",a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/floating-toolbar/SemanticControlsPopover.tsx,90,() => removeTag(tag),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/mindmap/toolbar-popovers/TemplatesPopover.tsx,154,() => { onApplyTemplate(tpl.id); onClose(); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/notebook/AIChatInlinePanel.tsx,414,() => insertElement(action),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/notebook/AIChatInlinePanel.tsx,452,() => handleConvertAction(id),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/notebook/AIChatInlinePanel.tsx,628,() => input.trim() && runAIAndInsert(input.trim()),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/notebook/AIInlineResponse.tsx,146,() => onInsert(response),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/notebook/ActionItemsPanel.tsx,195,"() => handleCreateTask(item, idx)",b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/notebook/NotebookExportMenu.tsx,106,() => run('markdown'),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/notebook/NotebookExportMenu.tsx,116,() => run('pdf'),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/notebook/NotebookExportMenu.tsx,126,() => run('docx'),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/notebook/NotebookInlineAIMenu.tsx,288,handleApprove,b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/notebook/NotebookInlineAIMenu.tsx,296,handleReject,b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/notebook/NotebookTopicChips.tsx,142,() => handleRemove(tp.id),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/notebook/NotebookVersionHistory.tsx,208,() => handleRestore(v.id),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/notebook/PulseItemPickerModal.tsx,219,() => handleInsert(item),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/panel/IdeaPanelActivity.tsx,391,"() => onRestoreSnapshot( h.snapshot!.nodes, h.snapshot!.edges, h.snapshot!.extensions )",a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/panel/IdeaPanelHistory.tsx,323,"() => onRestoreSnapshot( w.snapshot!.nodes, w.snapshot!.edges, w.snapshot!.extensions )",a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/processflow/AIProposalPanel.tsx,285,() => onGenerate(draftPrompt),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/processflow/ExportDialog.tsx,70,() => onExport(f.id),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/processflow/ProcessFlowNodeCommentThread.tsx,120,"() => onDeleteComment(nodeId, c.id)",b,"[intentional-non-command] Registry entry idea.node.pf_comments (ideaActionRegistry.ts ~L5056-5075) documents this exact component/thread as blob-only persistence with its own separate implementation; opening is registered (mutates:false), in-panel comment mutation is not separately tracked -- same established convention as mm_comments.",
src/components/MyWork/processflow/ProcessFlowToolbar.tsx,422,() => addNode(shape),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/shared/AlternativesSection.tsx,176,(e) => { e.stopPropagation(); onGenerateAI(); },b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/AlternativesSection.tsx,282,() => onRemove(alt.id),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/AttachmentsSection.tsx,315,(e) => { e.stopPropagation(); if (onDownload) { onDownload(attachment); } else { window.op…,b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/AttachmentsSection.tsx,330,(e) => { e.stopPropagation(); handleDeleteClick(attachment); },b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/AttachmentsSection.tsx,407,() => { handleDeleteClick(previewAttachment); setPreviewAttachment(null); },b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/CommentsSection.tsx,218,() => handleDelete(comment.id),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/CommentsSection.tsx,382,(e) => { e.stopPropagation(); onGenerateAIComment(); },b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/DelegationModal.tsx,391,handleSubmit,b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/DependenciesSection.tsx,737,() => { setOpenMenuId(null); handleDuplicate(dep); },b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/DependenciesSection.tsx,754,() => { setOpenMenuId(null); handleRemove(dep); },b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/DependenciesSection.tsx,1207,() => handleAddDependency(task),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/DependenciesSection.tsx,1293,"() => handleAddDependency({ id: task.id, title: task.title, status: task.status || 'todo',…",b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/DependenciesSection.tsx,1343,handleEditDependency,b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/EscalationRulesSection.tsx,251,() => removeReminder(reminder.id),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/EvidenceSection.tsx,288,() => onRemoveEvidence(item.id),b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
src/components/MyWork/shared/EvidenceSection.tsx,489,handleAddEvidence,b,"[out-of-domain] File belongs to a MyWork feature outside the four Idea Workspace representations (mindmap/whiteboard/process_flow/table) that IDEA_ACTION_REGISTRY governs (E02 scope is toolbar/rail/inspector/PPM/keyboard/Teresa parity for those 4 tools only). Verified: zero matches for this file/feature in src/actions/ideaActionRegistry.ts, and the component is mounted only by Decision/Task/Notification/Focus/Inbox/Notebook/Program screens (checked via grep of importers), never by mindmap/whiteboard/processflow/table.",
