product,scope_type,asset_slug,role,source_prompt_path,source_status,generation_action,recommended_priority,is_archive,active_generation_target,output_dir,output_filename,meta_filename,usage
IRIS,blog,34_the_rise_of_decision_automation_in_manufacturing,hero,IRIS/Blog/34_the_rise_of_decision_automation_in_manufacturing/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/34_the_rise_of_decision_automation_in_manufacturing/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,34_the_rise_of_decision_automation_in_manufacturing,analytical,IRIS/Blog/34_the_rise_of_decision_automation_in_manufacturing/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/34_the_rise_of_decision_automation_in_manufacturing/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,34_the_rise_of_decision_automation_in_manufacturing,social,IRIS/Blog/34_the_rise_of_decision_automation_in_manufacturing/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/34_the_rise_of_decision_automation_in_manufacturing/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,35_what_factory_jobs_change_first_in_ai_assisted_operations,hero,IRIS/Blog/35_what_factory_jobs_change_first_in_ai_assisted_operations/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/35_what_factory_jobs_change_first_in_ai_assisted_operations/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,35_what_factory_jobs_change_first_in_ai_assisted_operations,analytical,IRIS/Blog/35_what_factory_jobs_change_first_in_ai_assisted_operations/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/35_what_factory_jobs_change_first_in_ai_assisted_operations/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,35_what_factory_jobs_change_first_in_ai_assisted_operations,social,IRIS/Blog/35_what_factory_jobs_change_first_in_ai_assisted_operations/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/35_what_factory_jobs_change_first_in_ai_assisted_operations/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,36_when_ai_should_watch_advise_or_act_in_the_factory,hero,IRIS/Blog/36_when_ai_should_watch_advise_or_act_in_the_factory/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/36_when_ai_should_watch_advise_or_act_in_the_factory/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,36_when_ai_should_watch_advise_or_act_in_the_factory,analytical,IRIS/Blog/36_when_ai_should_watch_advise_or_act_in_the_factory/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/36_when_ai_should_watch_advise_or_act_in_the_factory/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,36_when_ai_should_watch_advise_or_act_in_the_factory,social,IRIS/Blog/36_when_ai_should_watch_advise_or_act_in_the_factory/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/36_when_ai_should_watch_advise_or_act_in_the_factory/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,37_how_to_govern_ai_decisions_across_shifts_and_functions,hero,IRIS/Blog/37_how_to_govern_ai_decisions_across_shifts_and_functions/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/37_how_to_govern_ai_decisions_across_shifts_and_functions/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,37_how_to_govern_ai_decisions_across_shifts_and_functions,analytical,IRIS/Blog/37_how_to_govern_ai_decisions_across_shifts_and_functions/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/37_how_to_govern_ai_decisions_across_shifts_and_functions/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,37_how_to_govern_ai_decisions_across_shifts_and_functions,social,IRIS/Blog/37_how_to_govern_ai_decisions_across_shifts_and_functions/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/37_how_to_govern_ai_decisions_across_shifts_and_functions/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,38_how_to_scale_ai_assistance_without_losing_operational_control,hero,IRIS/Blog/38_how_to_scale_ai_assistance_without_losing_operational_control/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/38_how_to_scale_ai_assistance_without_losing_operational_control/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,38_how_to_scale_ai_assistance_without_losing_operational_control,analytical,IRIS/Blog/38_how_to_scale_ai_assistance_without_losing_operational_control/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/38_how_to_scale_ai_assistance_without_losing_operational_control/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,38_how_to_scale_ai_assistance_without_losing_operational_control,social,IRIS/Blog/38_how_to_scale_ai_assistance_without_losing_operational_control/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/38_how_to_scale_ai_assistance_without_losing_operational_control/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,39_what_a_human_approval_policy_should_look_like_in_factory_ai,hero,IRIS/Blog/39_what_a_human_approval_policy_should_look_like_in_factory_ai/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/39_what_a_human_approval_policy_should_look_like_in_factory_ai/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,39_what_a_human_approval_policy_should_look_like_in_factory_ai,analytical,IRIS/Blog/39_what_a_human_approval_policy_should_look_like_in_factory_ai/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/39_what_a_human_approval_policy_should_look_like_in_factory_ai/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,39_what_a_human_approval_policy_should_look_like_in_factory_ai,social,IRIS/Blog/39_what_a_human_approval_policy_should_look_like_in_factory_ai/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/39_what_a_human_approval_policy_should_look_like_in_factory_ai/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,40_how_to_review_ai_assisted_operations_after_the_first_90_days,hero,IRIS/Blog/40_how_to_review_ai_assisted_operations_after_the_first_90_days/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/40_how_to_review_ai_assisted_operations_after_the_first_90_days/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,40_how_to_review_ai_assisted_operations_after_the_first_90_days,analytical,IRIS/Blog/40_how_to_review_ai_assisted_operations_after_the_first_90_days/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/40_how_to_review_ai_assisted_operations_after_the_first_90_days/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,40_how_to_review_ai_assisted_operations_after_the_first_90_days,social,IRIS/Blog/40_how_to_review_ai_assisted_operations_after_the_first_90_days/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/40_how_to_review_ai_assisted_operations_after_the_first_90_days/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,41_how_to_design_an_exception_handling_model_for_ai_assisted_operations,hero,IRIS/Blog/41_how_to_design_an_exception_handling_model_for_ai_assisted_operations/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/41_how_to_design_an_exception_handling_model_for_ai_assisted_operations/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,41_how_to_design_an_exception_handling_model_for_ai_assisted_operations,analytical,IRIS/Blog/41_how_to_design_an_exception_handling_model_for_ai_assisted_operations/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/41_how_to_design_an_exception_handling_model_for_ai_assisted_operations/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,41_how_to_design_an_exception_handling_model_for_ai_assisted_operations,social,IRIS/Blog/41_how_to_design_an_exception_handling_model_for_ai_assisted_operations/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/41_how_to_design_an_exception_handling_model_for_ai_assisted_operations/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,42_when_a_factory_needs_one_operational_arbiter_for_conflicting_signals,hero,IRIS/Blog/42_when_a_factory_needs_one_operational_arbiter_for_conflicting_signals/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/42_when_a_factory_needs_one_operational_arbiter_for_conflicting_signals/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,42_when_a_factory_needs_one_operational_arbiter_for_conflicting_signals,analytical,IRIS/Blog/42_when_a_factory_needs_one_operational_arbiter_for_conflicting_signals/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/42_when_a_factory_needs_one_operational_arbiter_for_conflicting_signals/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,42_when_a_factory_needs_one_operational_arbiter_for_conflicting_signals,social,IRIS/Blog/42_when_a_factory_needs_one_operational_arbiter_for_conflicting_signals/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/42_when_a_factory_needs_one_operational_arbiter_for_conflicting_signals/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,43_how_to_build_a_cross_site_playbook_for_ai_assisted_factory_operations,hero,IRIS/Blog/43_how_to_build_a_cross_site_playbook_for_ai_assisted_factory_operations/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/43_how_to_build_a_cross_site_playbook_for_ai_assisted_factory_operations/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,43_how_to_build_a_cross_site_playbook_for_ai_assisted_factory_operations,analytical,IRIS/Blog/43_how_to_build_a_cross_site_playbook_for_ai_assisted_factory_operations/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/43_how_to_build_a_cross_site_playbook_for_ai_assisted_factory_operations/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,43_how_to_build_a_cross_site_playbook_for_ai_assisted_factory_operations,social,IRIS/Blog/43_how_to_build_a_cross_site_playbook_for_ai_assisted_factory_operations/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/43_how_to_build_a_cross_site_playbook_for_ai_assisted_factory_operations/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,44_what_an_executive_ai_operations_scorecard_should_include_and_ignore,hero,IRIS/Blog/44_what_an_executive_ai_operations_scorecard_should_include_and_ignore/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/44_what_an_executive_ai_operations_scorecard_should_include_and_ignore/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,44_what_an_executive_ai_operations_scorecard_should_include_and_ignore,analytical,IRIS/Blog/44_what_an_executive_ai_operations_scorecard_should_include_and_ignore/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/44_what_an_executive_ai_operations_scorecard_should_include_and_ignore/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,44_what_an_executive_ai_operations_scorecard_should_include_and_ignore,social,IRIS/Blog/44_what_an_executive_ai_operations_scorecard_should_include_and_ignore/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/44_what_an_executive_ai_operations_scorecard_should_include_and_ignore/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,45_when_to_keep_ai_assistance_inside_one_workflow_and_when_to_connect_more,hero,IRIS/Blog/45_when_to_keep_ai_assistance_inside_one_workflow_and_when_to_connect_more/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/45_when_to_keep_ai_assistance_inside_one_workflow_and_when_to_connect_more/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,45_when_to_keep_ai_assistance_inside_one_workflow_and_when_to_connect_more,analytical,IRIS/Blog/45_when_to_keep_ai_assistance_inside_one_workflow_and_when_to_connect_more/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/45_when_to_keep_ai_assistance_inside_one_workflow_and_when_to_connect_more/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,45_when_to_keep_ai_assistance_inside_one_workflow_and_when_to_connect_more,social,IRIS/Blog/45_when_to_keep_ai_assistance_inside_one_workflow_and_when_to_connect_more/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/45_when_to_keep_ai_assistance_inside_one_workflow_and_when_to_connect_more/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,46_how_to_create_audit_ready_records_for_ai_assisted_factory_decisions,hero,IRIS/Blog/46_how_to_create_audit_ready_records_for_ai_assisted_factory_decisions/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/46_how_to_create_audit_ready_records_for_ai_assisted_factory_decisions/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,46_how_to_create_audit_ready_records_for_ai_assisted_factory_decisions,analytical,IRIS/Blog/46_how_to_create_audit_ready_records_for_ai_assisted_factory_decisions/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/46_how_to_create_audit_ready_records_for_ai_assisted_factory_decisions/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,46_how_to_create_audit_ready_records_for_ai_assisted_factory_decisions,social,IRIS/Blog/46_how_to_create_audit_ready_records_for_ai_assisted_factory_decisions/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/46_how_to_create_audit_ready_records_for_ai_assisted_factory_decisions/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,47_what_data_ownership_should_look_like_in_an_ai_native_plant_operating_system,hero,IRIS/Blog/47_what_data_ownership_should_look_like_in_an_ai_native_plant_operating_system/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/47_what_data_ownership_should_look_like_in_an_ai_native_plant_operating_system/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,47_what_data_ownership_should_look_like_in_an_ai_native_plant_operating_system,analytical,IRIS/Blog/47_what_data_ownership_should_look_like_in_an_ai_native_plant_operating_system/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/47_what_data_ownership_should_look_like_in_an_ai_native_plant_operating_system/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,47_what_data_ownership_should_look_like_in_an_ai_native_plant_operating_system,social,IRIS/Blog/47_what_data_ownership_should_look_like_in_an_ai_native_plant_operating_system/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/47_what_data_ownership_should_look_like_in_an_ai_native_plant_operating_system/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,48_when_vendor_ai_tools_should_feed_the_execution_layer_and_when_not_to,hero,IRIS/Blog/48_when_vendor_ai_tools_should_feed_the_execution_layer_and_when_not_to/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/48_when_vendor_ai_tools_should_feed_the_execution_layer_and_when_not_to/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,48_when_vendor_ai_tools_should_feed_the_execution_layer_and_when_not_to,analytical,IRIS/Blog/48_when_vendor_ai_tools_should_feed_the_execution_layer_and_when_not_to/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/48_when_vendor_ai_tools_should_feed_the_execution_layer_and_when_not_to/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,48_when_vendor_ai_tools_should_feed_the_execution_layer_and_when_not_to,social,IRIS/Blog/48_when_vendor_ai_tools_should_feed_the_execution_layer_and_when_not_to/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/48_when_vendor_ai_tools_should_feed_the_execution_layer_and_when_not_to/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,49_how_to_keep_human_accountability_clear_in_ai_assisted_shift_management,hero,IRIS/Blog/49_how_to_keep_human_accountability_clear_in_ai_assisted_shift_management/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/49_how_to_keep_human_accountability_clear_in_ai_assisted_shift_management/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,49_how_to_keep_human_accountability_clear_in_ai_assisted_shift_management,analytical,IRIS/Blog/49_how_to_keep_human_accountability_clear_in_ai_assisted_shift_management/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/49_how_to_keep_human_accountability_clear_in_ai_assisted_shift_management/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,49_how_to_keep_human_accountability_clear_in_ai_assisted_shift_management,social,IRIS/Blog/49_how_to_keep_human_accountability_clear_in_ai_assisted_shift_management/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/49_how_to_keep_human_accountability_clear_in_ai_assisted_shift_management/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IRIS,blog,50_what_full_operational_closure_should_look_like_in_an_ai_native_factory,hero,IRIS/Blog/50_what_full_operational_closure_should_look_like_in_an_ai_native_factory/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/50_what_full_operational_closure_should_look_like_in_an_ai_native_factory/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IRIS,blog,50_what_full_operational_closure_should_look_like_in_an_ai_native_factory,analytical,IRIS/Blog/50_what_full_operational_closure_should_look_like_in_an_ai_native_factory/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/50_what_full_operational_closure_should_look_like_in_an_ai_native_factory/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IRIS,blog,50_what_full_operational_closure_should_look_like_in_an_ai_native_factory,social,IRIS/Blog/50_what_full_operational_closure_should_look_like_in_an_ai_native_factory/image-prompts.md,explicit,generate_now,P1,false,true,IRIS/Blog/50_what_full_operational_closure_should_look_like_in_an_ai_native_factory/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,01_why_factories_still_dont_use_machine_data,hero,IoT/Blog/01_why_factories_still_dont_use_machine_data/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/01_why_factories_still_dont_use_machine_data/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,01_why_factories_still_dont_use_machine_data,analytical,IoT/Blog/01_why_factories_still_dont_use_machine_data/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/01_why_factories_still_dont_use_machine_data/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,01_why_factories_still_dont_use_machine_data,social,IoT/Blog/01_why_factories_still_dont_use_machine_data/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/01_why_factories_still_dont_use_machine_data/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,02_what_data_should_you_collect_from_machines,hero,IoT/Blog/02_what_data_should_you_collect_from_machines/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/02_what_data_should_you_collect_from_machines/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,02_what_data_should_you_collect_from_machines,analytical,IoT/Blog/02_what_data_should_you_collect_from_machines/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/02_what_data_should_you_collect_from_machines/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,02_what_data_should_you_collect_from_machines,social,IoT/Blog/02_what_data_should_you_collect_from_machines/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/02_what_data_should_you_collect_from_machines/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,03_from_sensors_to_decisions,hero,IoT/Blog/03_from_sensors_to_decisions/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/03_from_sensors_to_decisions/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,03_from_sensors_to_decisions,analytical,IoT/Blog/03_from_sensors_to_decisions/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/03_from_sensors_to_decisions/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,03_from_sensors_to_decisions,social,IoT/Blog/03_from_sensors_to_decisions/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/03_from_sensors_to_decisions/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,04_machine_data_is_useless_without_context,hero,IoT/Blog/04_machine_data_is_useless_without_context/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/04_machine_data_is_useless_without_context/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,04_machine_data_is_useless_without_context,analytical,IoT/Blog/04_machine_data_is_useless_without_context/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/04_machine_data_is_useless_without_context/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,04_machine_data_is_useless_without_context,social,IoT/Blog/04_machine_data_is_useless_without_context/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/04_machine_data_is_useless_without_context/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,05_edge_vs_cloud_in_manufacturing,hero,IoT/Blog/05_edge_vs_cloud_in_manufacturing/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/05_edge_vs_cloud_in_manufacturing/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,05_edge_vs_cloud_in_manufacturing,analytical,IoT/Blog/05_edge_vs_cloud_in_manufacturing/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/05_edge_vs_cloud_in_manufacturing/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,05_edge_vs_cloud_in_manufacturing,social,IoT/Blog/05_edge_vs_cloud_in_manufacturing/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/05_edge_vs_cloud_in_manufacturing/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,06_how_to_start_iiot_without_breaking_production,hero,IoT/Blog/06_how_to_start_iiot_without_breaking_production/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/06_how_to_start_iiot_without_breaking_production/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,06_how_to_start_iiot_without_breaking_production,analytical,IoT/Blog/06_how_to_start_iiot_without_breaking_production/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/06_how_to_start_iiot_without_breaking_production/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,06_how_to_start_iiot_without_breaking_production,social,IoT/Blog/06_how_to_start_iiot_without_breaking_production/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/06_how_to_start_iiot_without_breaking_production/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,07_how_to_reduce_downtime_by_30_using_real_time_data,hero,IoT/Blog/07_how_to_reduce_downtime_by_30_using_real_time_data/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/07_how_to_reduce_downtime_by_30_using_real_time_data/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,07_how_to_reduce_downtime_by_30_using_real_time_data,analytical,IoT/Blog/07_how_to_reduce_downtime_by_30_using_real_time_data/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/07_how_to_reduce_downtime_by_30_using_real_time_data/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,07_how_to_reduce_downtime_by_30_using_real_time_data,social,IoT/Blog/07_how_to_reduce_downtime_by_30_using_real_time_data/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/07_how_to_reduce_downtime_by_30_using_real_time_data/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,08_the_hidden_costs_of_not_measuring_production_properly,hero,IoT/Blog/08_the_hidden_costs_of_not_measuring_production_properly/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/08_the_hidden_costs_of_not_measuring_production_properly/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,08_the_hidden_costs_of_not_measuring_production_properly,analytical,IoT/Blog/08_the_hidden_costs_of_not_measuring_production_properly/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/08_the_hidden_costs_of_not_measuring_production_properly/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,08_the_hidden_costs_of_not_measuring_production_properly,social,IoT/Blog/08_the_hidden_costs_of_not_measuring_production_properly/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/08_the_hidden_costs_of_not_measuring_production_properly/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,09_oee_is_not_enough,hero,IoT/Blog/09_oee_is_not_enough/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/09_oee_is_not_enough/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,09_oee_is_not_enough,analytical,IoT/Blog/09_oee_is_not_enough/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/09_oee_is_not_enough/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,09_oee_is_not_enough,social,IoT/Blog/09_oee_is_not_enough/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/09_oee_is_not_enough/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,10_why_your_maintenance_strategy_is_failing,hero,IoT/Blog/10_why_your_maintenance_strategy_is_failing/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/10_why_your_maintenance_strategy_is_failing/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
IoT,blog,10_why_your_maintenance_strategy_is_failing,analytical,IoT/Blog/10_why_your_maintenance_strategy_is_failing/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/10_why_your_maintenance_strategy_is_failing/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
IoT,blog,10_why_your_maintenance_strategy_is_failing,social,IoT/Blog/10_why_your_maintenance_strategy_is_failing/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/10_why_your_maintenance_strategy_is_failing/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
IoT,blog,11_real_time_production_visibility_in_practice,hero,IoT/Blog/11_real_time_production_visibility_in_practice/image-prompts.md,explicit,generate_now,P1,false,true,IoT/Blog/11_real_time_production_visibility_in_practice/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
